key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,extensions,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,genericName,taxonRank,taxonomicStatus,year,month,day,eventDate,lastInterpreted,license,organismQuantity,organismQuantityType,sampleSizeUnit,sampleSizeValue,relativeOrganismQuantity,identifiers,facts,relations,gadm.level0.gid,gadm.level0.name,gadm.level1.gid,gadm.level1.name,gadm.level2.gid,gadm.level2.name,geodeticDatum,class,countryCode,recordedByIDs,mine,country,identificationReferences,http...rs.tdwg.org.dwc.terms.sampleSizeValue,identifier,eventID,http...rs.tdwg.org.dwc.terms.organismQuantity,dynamicProperties,eventRemarks,materialSampleID,gbifID,occurrenceID,http...rs.tdwg.org.dwc.terms.sampleSizeUnit,identificationRemarks,http...rs.tdwg.org.dwc.terms.organismQuantityType,name,depth,depthAccuracy,locality,gadm.level3.gid,gadm.level3.name,modified,references,created,associatedSequences,higherClassification,taxonID,gadm,speciesKey,species,specificEpithet,recordedBy,gadm.gid
2442001903,"Sulfuricella Kojima & Fukui, 2010",37.27,126.57,gass84,cdeba034-29d1-4625-a6ea-36289b2826b8,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T01:56:47.617+0000,2020-09-01T14:07:36.462+0000,18,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2012,6,1,2012-06-01T00:00:00,2020-09-01T14:07:36.462+0000,http://creativecommons.org/licenses/by/4.0/legalcode,889,DNA sequence reads,DNA sequence reads,72571,0.012250072,none,none,none,KOR,South Korea,KOR.8_1,Gyeonggi-do,KOR.8.15_1,Hwaseong,WGS84,Betaproteobacteria,KR,none,none,"Korea, Republic of",https://www.ebi.ac.uk/metagenomics/pipelines/4.1,72571,MGYA00358633_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00358633,889,"{""geographic location (longitude)"":""126.57"",""geographic location (country and/or sea,region)"":""Korea"",""collection date"":""2012-06-01"",""environment (biome)"":""temperate"",""environment (feature)"":""pond"",""environment (material)"":""sediment"",""geographic location (latitude)"":""37.27"",""instrument model"":""Illumina HiSeq 2000"",""last update date"":""2015-06-23""}",This sample has been submitted by Seoul National University on 2015-06-02; sediment metagenome,https://www.ebi.ac.uk/metagenomics/samples/SRS731389,2442001903,MGYA00358633_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00358633#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2442005909,"Sulfuricella Kojima & Fukui, 2010",37.27,126.57,gass84,cdeba034-29d1-4625-a6ea-36289b2826b8,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T01:56:47.617+0000,2020-09-01T14:07:36.193+0000,18,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2012,6,1,2012-06-01T00:00:00,2020-09-01T14:07:36.193+0000,http://creativecommons.org/licenses/by/4.0/legalcode,582,DNA sequence reads,DNA sequence reads,58364,0.0099719,none,none,none,KOR,South Korea,KOR.8_1,Gyeonggi-do,KOR.8.15_1,Hwaseong,WGS84,Betaproteobacteria,KR,none,none,"Korea, Republic of",https://www.ebi.ac.uk/metagenomics/pipelines/4.1,58364,MGYA00358634_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00358634,582,"{""geographic location (longitude)"":""126.57"",""geographic location (country and/or sea,region)"":""Korea"",""collection date"":""2012-06-01"",""environment (biome)"":""temperate"",""environment (feature)"":""pond"",""environment (material)"":""sediment"",""geographic location (latitude)"":""37.27"",""instrument model"":""Illumina HiSeq 2000"",""last update date"":""2015-06-23""}",This sample has been submitted by Seoul National University on 2015-06-02; sediment metagenome,https://www.ebi.ac.uk/metagenomics/samples/SRS731390,2442005909,MGYA00358634_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00358634#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025816267,"Sulfuricella Kojima & Fukui, 2010",38.7855,-75.1044,gass84,65e9cc7e-6903-41c0-b30b-784f33c1df73,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T06:02:30.556+0000,2020-09-01T14:47:57.679+0000,44,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2013,6,22,2013-06-22T00:00:00,2020-09-01T14:47:57.679+0000,http://creativecommons.org/licenses/by/4.0/legalcode,11,DNA sequence reads,DNA sequence reads,1334,0.008245877,none,none,none,NA,NA,NA,NA,NA,NA,WGS84,Betaproteobacteria,US,none,none,United States of America,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,1334,MGYA00186036_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00186036,11,"{""temperature"":""20.0"",""geographic location (longitude)"":""-75.10442"",""geographic location (country and/or sea,region)"":""USA:Delaware:Cape Henlopen"",""collection date"":""2013-06-22"",""environment (biome)"":""estuarine"",""environment (feature)"":""beach"",""environment (material)"":""ground water"",""pH"":""7.0-7.0"",""salinity"":""11.39"",""geographic location (latitude)"":""38.78548"",""instrument model"":""454 GS FLX Titanium""}",Intertidal mixing zone porewater,https://www.ebi.ac.uk/metagenomics/samples/SRS622287,2025816267,MGYA00186036_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00186036#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",2.83,0,Delaware,NA,NA,NA,NA,NA,NA,NA,NA,none,NA,NA,NA,NA,NA
2440798315,"Sulfuricella Kojima & Fukui, 2010",60.866,25.268,gass84,320c348b-7470-4ef2-9e0a-36d4a527b7b3,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T01:56:55.598+0000,2020-09-01T14:09:34.144+0000,17,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2012,10,24,2012-10-24T00:00:00,2020-09-01T14:09:34.144+0000,http://creativecommons.org/licenses/by/4.0/legalcode,6,DNA sequence reads,DNA sequence reads,870,0.006896552,none,none,none,FIN,Finland,FIN.5_1,Western Finland,FIN.5.5_1,Päijänne Tavastia,WGS84,Betaproteobacteria,FI,none,none,Finland,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,870,MGYA00360323_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00360323,6,"{""geographic location (longitude)"":""25.268"",""geographic location (country and/or sea,region)"":""Finland:Krkl:Jrvel"",""collection date"":""2012-10-24"",""environment (biome)"":""anthropogenic terrestrial biome"",""environment (feature)"":""phreatic zone"",""environment (material)"":""contaminated sediment"",""geographic location (latitude)"":""60.866"",""instrument model"":""Ion Torrent PGM"",""last update date"":""2016-10-21""}",Krkl well 2 fall 2012 extraction replicate A,https://www.ebi.ac.uk/metagenomics/samples/SRS1753711,2440798315,MGYA00360323_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00360323#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",20,0,Krkl,FIN.5.5.1_1,Lahti,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2440838818,"Sulfuricella Kojima & Fukui, 2010",62.25,24.15,gass84,e50342e7-f2b2-496a-a033-2ce857eb06c4,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T01:56:55.310+0000,2020-09-01T14:09:30.492+0000,17,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2015,10,20,2015-10-20T00:00:00,2020-09-01T14:09:30.492+0000,http://creativecommons.org/licenses/by/4.0/legalcode,46,DNA sequence reads,DNA sequence reads,6912,0.006655093,none,none,none,FIN,Finland,FIN.5_1,Western Finland,FIN.5.6_1,Pirkanmaa,WGS84,Betaproteobacteria,FI,none,none,Finland,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,6912,MGYA00360184_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00360184,46,"{""geographic location (longitude)"":""24.15"",""geographic location (country and/or sea,region)"":""Finland"",""collection date"":""2015-10-20"",""environment (biome)"":""water"",""environment (feature)"":""lake"",""environment (material)"":""sediment"",""geographic location (latitude)"":""62.25"",""instrument model"":""454 GS"",""last update date"":""2016-09-13""}",Keuruu,https://www.ebi.ac.uk/metagenomics/samples/SRS1684659,2440838818,MGYA00360184_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00360184#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,NA,FIN.5.6.7_1,Upper Pirkanmaa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2442046477,"Sulfuricella Kojima & Fukui, 2010",51.1321,6.4906,gass84,e1a2b828-fdf7-4024-a37c-fba19ce036fa,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T01:56:54.718+0000,2020-09-01T14:09:20.745+0000,17,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2012,11,21,2012-11-21T00:00:00,2020-09-01T14:09:20.745+0000,http://creativecommons.org/licenses/by/4.0/legalcode,48,DNA sequence reads,DNA sequence reads,7506,0.006394884,none,none,none,DEU,Germany,DEU.10_1,Nordrhein-Westfalen,DEU.10.41_1,Rhein-Kreis Neuss,WGS84,Betaproteobacteria,DE,none,none,Germany,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,7506,MGYA00358859_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00358859,48,"{""geographic location (longitude)"":""6.49056"",""geographic location (country and/or sea,region)"":""Germany: Duesseldorf"",""collection date"":""2012-11-21"",""geographic location (latitude)"":""51.13209"",""instrument model"":""454 GS FLX Titanium"",""last update date"":""2016-01-02""}",enrichment culture,https://www.ebi.ac.uk/metagenomics/samples/SRS1051072,2442046477,MGYA00358859_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00358859#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,Duesseldorf,DEU.10.41.3_1,Jüchen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2441605502,"Sulfuricella Kojima & Fukui, 2010",65.0293,-147.6987,gass84,7234b3a2-037e-4df5-97ce-605ff53dfb1b,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T01:56:57.724+0000,2020-09-01T14:10:07.682+0000,17,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2013,3,1,2013-03-01T00:00:00,2020-09-01T14:10:07.682+0000,http://creativecommons.org/licenses/by/4.0/legalcode,2483,DNA sequence reads,DNA sequence reads,398998,0.006223089,none,none,none,USA,United States,USA.2_1,Alaska,USA.2.8_1,Fairbanks North Star,WGS84,Betaproteobacteria,US,none,none,United States of America,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,398998,MGYA00362021_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00362021,2483,"{""geographic location (longitude)"":""-147.6987"",""geographic location (country and/or sea,region)"":""USA: Alaska"",""collection date"":""2013-03-01"",""environment (biome)"":""ENVO:03000085"",""environment (feature)"":""ENVO_00000552"",""environment (material)"":""ENVO:00002045"",""geographic location (latitude)"":""65.0293"",""instrument model"":""Illumina MiSeq"",""last update date"":""2017-07-30""}",This sample has been submitted by pda|mwinkel1982 on 2017-07-30; sediment metagenome,https://www.ebi.ac.uk/metagenomics/samples/SRS2394237,2441605502,MGYA00362021_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00362021#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,Alaska,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2442009075,"Sulfuricella Kojima & Fukui, 2010",37.27,126.57,gass84,cdeba034-29d1-4625-a6ea-36289b2826b8,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T01:56:47.617+0000,2020-09-01T14:07:36.383+0000,18,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2012,6,1,2012-06-01T00:00:00,2020-09-01T14:07:36.383+0000,http://creativecommons.org/licenses/by/4.0/legalcode,442,DNA sequence reads,DNA sequence reads,76626,0.005768277,none,none,none,KOR,South Korea,KOR.8_1,Gyeonggi-do,KOR.8.15_1,Hwaseong,WGS84,Betaproteobacteria,KR,none,none,"Korea, Republic of",https://www.ebi.ac.uk/metagenomics/pipelines/4.1,76626,MGYA00358636_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00358636,442,"{""geographic location (longitude)"":""126.57"",""geographic location (country and/or sea,region)"":""Korea"",""collection date"":""2012-06-01"",""environment (biome)"":""temperate"",""environment (feature)"":""pond"",""environment (material)"":""sediment"",""geographic location (latitude)"":""37.27"",""instrument model"":""Illumina HiSeq 2000"",""last update date"":""2015-06-23""}",This sample has been submitted by Seoul National University on 2015-06-02; sediment metagenome,https://www.ebi.ac.uk/metagenomics/samples/SRS731392,2442009075,MGYA00358636_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00358636#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2440335368,"Sulfuricella Kojima & Fukui, 2010",62.03,29.98,gass84,8543440c-0c50-4865-8d12-bd6070150adc,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T02:09:05.537+0000,2020-09-01T14:10:20.865+0000,17,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2014,1,1,2014-01-01T00:00:00,2020-09-01T14:10:20.865+0000,http://creativecommons.org/licenses/by/4.0/legalcode,75,DNA sequence reads,DNA sequence reads,13491,0.005559262,none,none,none,FIN,Finland,FIN.1_1,Eastern Finland,FIN.1.1_1,North Karelia,WGS84,Betaproteobacteria,FI,none,none,Finland,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,13491,MGYA00364846_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00364846,75,"{""geographic location (longitude)"":""29.98"",""geographic location (country and/or sea,region)"":""Finland: Eastern Finland, near city of Joensuu"",""collection date"":""2014-01-01"",""environment (biome)"":""freshwater"",""environment (feature)"":""lake"",""environment (material)"":""sediment"",""geographic location (latitude)"":""62.03"",""instrument model"":""Ion Torrent PGM"",""last update date"":""2016-10-21""}",Bacteria L. Atasko CH4?treatment 0-10cm,https://www.ebi.ac.uk/metagenomics/samples/SRS1755439,2440335368,MGYA00364846_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364846#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,"Eastern Finland, near city of Joensuu",FIN.1.1.3_1,Middle Karelia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2440343148,"Sulfuricella Kojima & Fukui, 2010",62.03,29.98,gass84,8543440c-0c50-4865-8d12-bd6070150adc,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T02:09:05.537+0000,2020-09-01T14:10:21.237+0000,17,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2014,1,1,2014-01-01T00:00:00,2020-09-01T14:10:21.237+0000,http://creativecommons.org/licenses/by/4.0/legalcode,71,DNA sequence reads,DNA sequence reads,12788,0.00555208,none,none,none,FIN,Finland,FIN.1_1,Eastern Finland,FIN.1.1_1,North Karelia,WGS84,Betaproteobacteria,FI,none,none,Finland,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,12788,MGYA00364868_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00364868,71,"{""geographic location (longitude)"":""29.98"",""geographic location (country and/or sea,region)"":""Finland: Eastern Finland, near city of Joensuu"",""collection date"":""2014-01-01"",""environment (biome)"":""freshwater"",""environment (feature)"":""lake"",""environment (material)"":""sediment"",""geographic location (latitude)"":""62.03"",""instrument model"":""Ion Torrent PGM"",""last update date"":""2016-10-21""}",Bacteria L. Atasko CH4?treatment 0-10cm,https://www.ebi.ac.uk/metagenomics/samples/SRS1755462,2440343148,MGYA00364868_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364868#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,"Eastern Finland, near city of Joensuu",FIN.1.1.3_1,Middle Karelia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2440347356,"Sulfuricella Kojima & Fukui, 2010",62.03,29.98,gass84,8543440c-0c50-4865-8d12-bd6070150adc,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T02:09:05.537+0000,2020-09-01T14:10:21.036+0000,17,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2014,1,1,2014-01-01T00:00:00,2020-09-01T14:10:21.036+0000,http://creativecommons.org/licenses/by/4.0/legalcode,76,DNA sequence reads,DNA sequence reads,13705,0.005545421,none,none,none,FIN,Finland,FIN.1_1,Eastern Finland,FIN.1.1_1,North Karelia,WGS84,Betaproteobacteria,FI,none,none,Finland,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,13705,MGYA00364880_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00364880,76,"{""geographic location (longitude)"":""29.98"",""geographic location (country and/or sea,region)"":""Finland: Eastern Finland, near city of Joensuu"",""collection date"":""2014-01-01"",""environment (biome)"":""freshwater"",""environment (feature)"":""lake"",""environment (material)"":""sediment"",""geographic location (latitude)"":""62.03"",""instrument model"":""Ion Torrent PGM"",""last update date"":""2016-10-21""}",Bacteria L. Atasko CH4-treatment 0-10cm,https://www.ebi.ac.uk/metagenomics/samples/SRS1755473,2440347356,MGYA00364880_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364880#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,"Eastern Finland, near city of Joensuu",FIN.1.1.3_1,Middle Karelia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2440847602,"Sulfuricella Kojima & Fukui, 2010",62.25,24.15,gass84,e50342e7-f2b2-496a-a033-2ce857eb06c4,ab733144-7043-4e88-bd4f-fca7bf858880,fb5e4c2a-579c-434b-a446-3a665dd732ad,GB,DWC_ARCHIVE,2020-09-01T01:56:55.310+0000,2020-09-01T14:09:30.271+0000,17,none,MATERIAL_SAMPLE,PRESENT,9592496,3,111,337,1379,8928,9592496,9592496,"Sulfuricella Kojima & Fukui, 2010",Bacteria,Proteobacteria,Hydrogenophilales,Hydrogenophilaceae,Sulfuricella,Sulfuricella,GENUS,ACCEPTED,2015,1,20,2015-01-20T00:00:00,2020-09-01T14:09:30.271+0000,http://creativecommons.org/licenses/by/4.0/legalcode,34,DNA sequence reads,DNA sequence reads,6280,0.005414013,none,none,none,FIN,Finland,FIN.5_1,Western Finland,FIN.5.6_1,Pirkanmaa,WGS84,Betaproteobacteria,FI,none,none,Finland,https://www.ebi.ac.uk/metagenomics/pipelines/4.1,6280,MGYA00360190_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,MGYA00360190,34,"{""geographic location (longitude)"":""24.15"",""geographic location (country and/or sea,region)"":""Finland"",""collection date"":""2015-01-20"",""environment (biome)"":""water"",""environment (feature)"":""lake"",""environment (material)"":""sediment"",""geographic location (latitude)"":""62.25"",""instrument model"":""454 GS"",""last update date"":""2016-09-13""}",Keuruu,https://www.ebi.ac.uk/metagenomics/samples/SRS1684664,2440847602,MGYA00360190_Bacteria::Proteobacteria:Betaproteobacteria:Nitrosomonadales:Gallionellaceae:Sulfuricella,DNA sequence reads,SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00360190#taxonomic.,DNA sequence reads,"Sulfuricella Kojima & Fukui, 2010",NA,NA,NA,FIN.5.6.7_1,Upper Pirkanmaa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
